q1_anchor_deg,q2_anchor_deg,q1_dot,q2_dot,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
2.0,2.0,2.0,1.0,False,nan,8820.699263874472,80.77752068452936,2.0371624142201337
2.0,2.0,2.0,1.25,False,nan,8780.536633991449,33.67335210680594,2.0589017189987455
2.0,2.0,2.0,1.5,False,nan,8808.463575331401,75.87976633053421,2.040317658006603
2.0,2.0,2.0,1.75,False,nan,8768.95851739359,71.72914412265852,2.0535062065689815
2.0,2.0,2.0,2.0,False,nan,8793.982784830412,75.8320845981378,2.046739809597458
3.0,3.0,-2.0,-2.0,False,nan,8790.701768113839,96.92025672933676,2.031660524564516
3.0,3.0,-2.0,-1.75,False,nan,8798.40633295489,64.09960896673887,2.0439193167022234
3.0,3.0,-2.0,-1.5,False,nan,8773.131309439874,30.845267256879566,2.0659238037600227
3.0,3.0,-2.0,-1.25,False,nan,8786.088321535864,116.40697485496501,2.0458497358415886
3.0,3.0,-2.0,-1.0,False,nan,8791.232587420798,31.155826949313425,2.0440002685813683
3.0,3.0,-2.0,-0.75,False,nan,8789.565039618243,20.74678844718105,2.0530516851883807
3.0,3.0,-2.0,-0.5,False,nan,8816.302512724282,77.22240442676984,2.053579422807823
3.0,3.0,-2.0,-0.25,False,nan,8802.491306188862,64.75847847606987,2.055887745004375
3.0,3.0,-2.0,0.0,False,nan,8815.05304297518,52.430088169492734,2.032627613958228
3.0,3.0,-2.0,0.25,False,nan,8806.071663659563,81.15177085167674,2.048681397758505
3.0,3.0,-2.0,0.5,False,nan,8767.272745065395,159.49537478628153,2.0691548817733145
3.0,3.0,-2.0,0.75,True,3.63,271.52937907804306,0.2790923459792766,2.0007521291892236
3.0,3.0,-2.0,1.0,True,3.395,168.73721789694304,0.2249144392823042,1.8258190418220375
3.0,3.0,-2.0,1.25,True,3.275,115.04463024924083,0.19476041405696315,1.6025357739662873
3.0,3.0,-2.0,1.5,True,3.095,85.399863555117,0.1656498904599027,1.3573956326277934
3.0,3.0,-2.0,1.75,True,2.83,75.48901672438821,0.13951771283255654,1.103034891980261
3.0,3.0,-2.0,2.0,True,2.555,84.81435547326296,0.12651889470533098,0.8313639867241416
3.0,3.0,-1.75,-2.0,False,nan,8730.343395856336,34.07718511068519,2.065690863748773
3.0,3.0,-1.75,-1.75,False,nan,8723.789632776106,65.04585687702911,2.0355369462110526
3.0,3.0,-1.75,-1.5,True,5.165,3661.689504334338,86736.7145175414,816.9584415942865
3.0,3.0,-1.75,-1.25,False,nan,8769.109186502246,52.59673552503623,2.042190302120772
3.0,3.0,-1.75,-1.0,False,nan,8813.70063348821,65.36594741745321,2.047188063732157
3.0,3.0,-1.75,-0.75,False,nan,8856.53111203355,156.88305963025988,2.048431915309894
3.0,3.0,-1.75,-0.5,False,nan,8813.424184263306,58.53341815417975,2.066663472118846
3.0,3.0,-1.75,-0.25,False,nan,8778.37602125355,46.386329580914904,2.036001408579709
3.0,3.0,-1.75,0.0,False,nan,8762.619164202342,114.57510990675954,2.0374609586098575
3.0,3.0,-1.75,0.25,False,nan,8661.787007941412,26.406216808642046,2.046225583253559
3.0,3.0,-1.75,0.5,True,3.42,216.01118291678708,0.2609082360590922,1.8626087502489137
3.0,3.0,-1.75,0.75,True,3.33,138.02716292919274,0.2037541563278317,1.6635125803675155
3.0,3.0,-1.75,1.0,True,3.18,89.70180753163397,0.17338273377454214,1.4311159884832025
3.0,3.0,-1.75,1.25,True,2.945,63.55201975875668,0.14400150014530966,1.1803921235021309
3.0,3.0,-1.75,1.5,True,2.725,56.26622611054714,0.11830139007842938,0.9235107822467777
3.0,3.0,-1.75,1.75,True,2.39,66.7278770342654,0.10999721453391223,0.6661514525641618
3.0,3.0,-1.75,2.0,True,2.185,100.8788866145688,0.16020063304656196,0.44716294758087644
3.0,3.0,-1.5,-2.0,False,nan,8727.942268329914,77.20053676376195,2.058168773133434
3.0,3.0,-1.5,-1.75,True,6.2700000000000005,4641.4484436492785,17095.897869928922,334.78409656640343
3.0,3.0,-1.5,-1.5,True,6.325,4681.6062216343025,221061.9142183978,2311.5610840624418
3.0,3.0,-1.5,-1.25,False,nan,8828.584777479766,71.40636488938216,2.047727200743547
3.0,3.0,-1.5,-1.0,False,nan,8804.897306955438,96.5515872313582,2.0495768717348146
3.0,3.0,-1.5,-0.75,False,nan,8761.184332380899,19.877494609563755,2.0481490799018323
3.0,3.0,-1.5,-0.5,False,nan,8850.569258449104,58.76181097710915,2.0495303565393104
3.0,3.0,-1.5,-0.25,False,nan,8798.663121781587,55.63977412606518,2.0328706489046584
3.0,3.0,-1.5,0.0,True,3.3200000000000003,320.3567001157773,0.31083308665406606,1.77673360906144
3.0,3.0,-1.5,0.25,True,3.365,182.2190371311396,0.2435567747503334,1.708765755560472
3.0,3.0,-1.5,0.5,True,3.25,111.95634650053488,0.1826292983156225,1.4974126969801433
3.0,3.0,-1.5,0.75,True,3.06,68.13055048998358,0.15194769764702698,1.2572173794778632
3.0,3.0,-1.5,1.0,True,2.845,45.06609780745041,0.12227302278919734,1.0018288646502087
3.0,3.0,-1.5,1.25,True,2.58,40.20051120440311,0.09737333544926857,0.7433976065356075
3.0,3.0,-1.5,1.5,True,2.165,52.40323855369165,0.09811241406970045,0.49838626682747894
3.0,3.0,-1.5,1.75,True,2.13,84.8314439006886,0.15248471026609567,0.33737901716335744
3.0,3.0,-1.5,2.0,True,2.14,148.53607979711717,0.23511488226539035,0.3154453390004848
3.0,3.0,-1.25,-2.0,False,nan,8872.599112746742,83.91967169801372,2.0424722210649646
3.0,3.0,-1.25,-1.75,False,nan,8818.626426734034,40.15477605733038,2.0429989936910964
3.0,3.0,-1.25,-1.5,False,nan,8822.958949234906,50.88538825223206,2.0590539863966852
3.0,3.0,-1.25,-1.25,False,nan,8827.81325188659,64.85188521473981,2.0529203174569295
3.0,3.0,-1.25,-1.0,False,nan,8784.104003942468,58.69271254809833,2.0385297869922536
3.0,3.0,-1.25,-0.75,False,nan,8730.048236127104,123.61217316487524,2.040843917922531
3.0,3.0,-1.25,-0.5,False,nan,8817.454763440184,104.69549743954374,2.0438467565437373
3.0,3.0,-1.25,-0.25,True,3.37,252.8403575208345,0.29174443192579186,1.731730627051065
3.0,3.0,-1.25,0.0,True,3.3000000000000003,154.11472783794696,0.226929264541787,1.5500866326069478
3.0,3.0,-1.25,0.25,True,3.15,90.10708755998824,0.16538980131008554,1.3282377841839197
3.0,3.0,-1.25,0.5,True,2.94,50.132091053490115,0.13047542245077548,1.0813798464500615
3.0,3.0,-1.25,0.75,True,2.735,29.84046076957918,0.10048302135421011,0.82212671701348
3.0,3.0,-1.25,1.0,True,2.365,27.238637401481316,0.07820873350066902,0.5632694746998996
3.0,3.0,-1.25,1.25,True,1.92,41.40082420372497,0.09305804437054113,0.3374316654274209
3.0,3.0,-1.25,1.5,True,2.085,73.78318358015846,0.15088852273748518,0.2474347547221209
3.0,3.0,-1.25,1.75,True,2.6,132.71405824063368,0.22760362492199637,0.3584472023280645
3.0,3.0,-1.25,2.0,True,2.9250000000000003,237.41962919618413,0.3190407523225054,0.6441603293499033
3.0,3.0,-1.0,-2.0,False,nan,8810.245094024418,65.14295878123605,2.023106412997622
3.0,3.0,-1.0,-1.75,True,4.46,3024.6135305772104,52167.36354396542,46.336785330310946
3.0,3.0,-1.0,-1.5,False,nan,8792.27301206345,98.3108672737353,2.036021589081859
3.0,3.0,-1.0,-1.25,False,nan,8754.099671532013,37.4916535851577,2.059072559166661
3.0,3.0,-1.0,-1.0,False,nan,8774.7370215498,46.14029862562679,2.050703017024506
3.0,3.0,-1.0,-0.75,False,nan,8791.862247355724,112.14458846539445,2.0352090827816958
3.0,3.0,-1.0,-0.5,True,3.3200000000000003,220.3809620392055,0.27611820945023496,1.586210793828589
3.0,3.0,-1.0,-0.25,True,3.215,131.0091967320163,0.21106093292043934,1.3874777216565544
3.0,3.0,-1.0,0.0,True,3.015,72.17558148000694,0.14976336814538527,1.1566444146135926
3.0,3.0,-1.0,0.25,True,2.855,35.560578988756816,0.10900402234190294,0.9041108985754643
3.0,3.0,-1.0,0.5,True,2.575,17.80128003117295,0.07865119033950728,0.6416776467047174
3.0,3.0,-1.0,0.75,True,1.995,17.344270671918697,0.06832317341778096,0.3841440766922425
3.0,3.0,-1.0,1.0,True,1.94,33.502922497745274,0.09503049532859895,0.2072993334907959
3.0,3.0,-1.0,1.25,True,2.06,66.84697543068484,0.15407300145148714,0.2042868746843117
3.0,3.0,-1.0,1.5,True,2.7600000000000002,123.6991154997519,0.2261634717522329,0.4865495073214371
3.0,3.0,-1.0,1.75,True,2.965,219.65429258633134,0.3100537127705704,0.7593472133317507
3.0,3.0,-1.0,2.0,False,nan,8767.755158916701,31.237424812207266,2.046488706953795
3.0,3.0,-0.75,-2.0,False,nan,8919.524195508293,376.762818008741,2.0736651720591137
3.0,3.0,-0.75,-1.75,False,nan,8819.599840996183,59.12788932822541,2.03881841571707
3.0,3.0,-0.75,-1.5,True,8.445,6564.548829115203,1865.575871356507,29.68361666258005
3.0,3.0,-0.75,-1.25,False,nan,8757.613709486128,45.98254093365905,2.047611957917211
3.0,3.0,-0.75,-1.0,True,2.82,440.66896802613905,0.34194488999234507,1.339936531765656
3.0,3.0,-0.75,-0.75,True,3.255,194.57067341621845,0.26196640390712866,1.4367162775706002
3.0,3.0,-0.75,-0.5,True,3.105,112.40673668754661,0.19604144615498542,1.2217651845506483
3.0,3.0,-0.75,-0.25,True,2.95,57.940011517866175,0.1350017451978994,0.9832872436587887
3.0,3.0,-0.75,0.0,True,2.745,24.309470000726524,0.08759100829767377,0.7259361629139669
3.0,3.0,-0.75,0.25,True,2.2800000000000002,8.896251510242873,0.06151068080242284,0.4608564358562683
3.0,3.0,-0.75,0.5,True,1.47,10.495081753666527,0.06000785922935987,0.20996235154860815
3.0,3.0,-0.75,0.75,True,1.955,28.6289365945366,0.10205654878529617,0.12514942310621296
3.0,3.0,-0.75,1.0,True,2.04,63.57436834515452,0.16074359602203986,0.35435492395901236
3.0,3.0,-0.75,1.25,True,2.855,120.06913288268547,0.22904184543598904,0.6257883197608094
3.0,3.0,-0.75,1.5,True,3.0,211.69792989090482,0.3071143041965878,0.8825594006634921
3.0,3.0,-0.75,1.75,False,nan,8669.665608076002,39.32752041347302,2.042527654134186
3.0,3.0,-0.75,2.0,False,nan,8831.653826124375,48.62971012676661,2.0530192288061144
3.0,3.0,-0.5,-2.0,False,nan,8723.874226200576,111.05372250978581,2.0279149118668878
3.0,3.0,-0.5,-1.75,False,nan,8721.268717019935,39.938750551995504,2.053180141244011
3.0,3.0,-0.5,-1.5,False,nan,8825.408494699324,19.135217753245563,2.0392807263663313
3.0,3.0,-0.5,-1.25,True,3.1550000000000002,320.3852506007461,0.32746974033251847,1.395620345293706
3.0,3.0,-0.5,-1.0,True,3.17,174.5354314868002,0.2493105018618218,1.2849813841892554
3.0,3.0,-0.5,-0.75,True,3.015,97.93493303178442,0.1821302224323856,1.0543893654845158
3.0,3.0,-0.5,-0.5,True,2.865,47.23836762833924,0.12125987374329804,0.8088314707786973
3.0,3.0,-0.5,-0.25,True,2.56,16.301931686137618,0.0663424803644473,0.5474588990501961
3.0,3.0,-0.5,0.0,True,1.405,3.090238472319655,0.05235987755982989,0.28004278314279946
3.0,3.0,-0.5,0.25,True,1.43,6.680965285109125,0.05514909217645656,0.07747818890892366
3.0,3.0,-0.5,0.5,True,1.96,26.7887602711737,0.1122227963661028,0.2615264402704129
3.0,3.0,-0.5,0.75,True,2.6750000000000003,63.718310354052186,0.17008597676166679,0.5142738323913721
3.0,3.0,-0.5,1.0,True,2.9250000000000003,121.08264972253872,0.23507862308983743,0.7713979201281267
3.0,3.0,-0.5,1.25,True,3.0300000000000002,211.30134036770588,0.30856598387040246,1.011429429751656
3.0,3.0,-0.5,1.5,False,nan,8702.17075630343,29.3763594677483,2.0511808051519798
3.0,3.0,-0.5,1.75,False,nan,8801.546778456328,58.935114769461016,2.0474064354969634
3.0,3.0,-0.5,2.0,False,nan,8847.698890198186,34.19429530331976,2.0544463062052367
3.0,3.0,-0.25,-2.0,False,nan,8826.810874422059,35.4768584148039,2.0423749319478524
3.0,3.0,-0.25,-1.75,False,nan,8727.301636162474,96.4473963475025,2.0470051130275952
3.0,3.0,-0.25,-1.5,True,3.19,280.4184607671748,0.31749161047422614,1.3329612714478105
3.0,3.0,-0.25,-1.25,True,3.065,159.82264241435243,0.23851101171687625,1.1326421230171217
3.0,3.0,-0.25,-1.0,True,2.955,87.37189059950038,0.1696737839947148,0.886817837205589
3.0,3.0,-0.25,-0.75,True,2.75,39.95293184480384,0.10879783405548936,0.634081883455283
3.0,3.0,-0.25,-0.5,True,1.84,11.484124295898653,0.052887809974921596,0.36958240908815243
3.0,3.0,-0.25,-0.25,True,1.21,0.36237499286337477,0.05235987755982989,0.09974899379604772
3.0,3.0,-0.25,0.0,True,1.7850000000000001,5.903192601166462,0.06779390036042823,0.17051409697790007
3.0,3.0,-0.25,0.25,True,2.41,28.006171791838,0.12434600713084373,0.43101709624384416
3.0,3.0,-0.25,0.5,True,2.815,67.18199115509385,0.18123257450453303,0.677802357615068
3.0,3.0,-0.25,0.75,True,2.98,126.34848967217862,0.2435171766035319,0.9206661401590868
3.0,3.0,-0.25,1.0,True,3.0700000000000003,217.349314978204,0.3133123834153162,1.1435449319496969
3.0,3.0,-0.25,1.25,True,9.125,7107.579842195751,505.8777578316368,80.47155517335462
3.0,3.0,-0.25,1.5,False,nan,8845.321441653397,90.23687739861718,2.047271158835583
3.0,3.0,-0.25,1.75,False,nan,8847.467720557415,86.726676013796,2.044569793018651
3.0,3.0,-0.25,2.0,False,nan,8804.554082466437,75.0221746132703,2.0399954227551933
3.0,3.0,0.0,-2.0,False,nan,8767.27533327463,40.18535586767743,2.0502710188149913
3.0,3.0,0.0,-1.75,True,3.13,265.75168936621264,0.3118952881138745,1.2091924240570204
3.0,3.0,0.0,-1.5,True,3.0300000000000002,150.2330260724956,0.2300352018618587,0.9817429222190963
3.0,3.0,0.0,-1.25,True,2.875,80.60130511581345,0.15905582712195573,0.7206582496404464
3.0,3.0,0.0,-1.0,True,2.54,35.99941690405507,0.09799722920609716,0.46021857084752354
3.0,3.0,0.0,-0.75,True,1.78,9.820584220858652,0.05235987755982989,0.1945466533244602
3.0,3.0,0.0,-0.5,True,1.345,0.704322088856266,0.05235987755982989,0.08122291416444137
3.0,3.0,0.0,-0.25,True,1.84,8.174401040949729,0.0827672966625554,0.3449792021928592
3.0,3.0,0.0,0.0,True,2.68,32.318898820820316,0.13769557775635333,0.6020399361800586
3.0,3.0,0.0,0.25,True,2.9050000000000002,73.94296883966862,0.19368595837537528,0.8422238956142639
3.0,3.0,0.0,0.5,True,3.02,135.7352250657354,0.25370046784131245,1.0708927919937994
3.0,3.0,0.0,0.75,True,3.15,229.35924822593265,0.320415265375521,1.2764013456917
3.0,3.0,0.0,1.0,False,nan,8709.838527915712,33.6471681840066,2.048057799055983
3.0,3.0,0.0,1.25,False,nan,8809.265467014364,136.0648088899019,2.0623663258779823
3.0,3.0,0.0,1.5,False,nan,8834.126346734989,58.89533784845541,2.038474511551713
3.0,3.0,0.0,1.75,False,nan,8854.504814987837,100.76400330752813,2.043716122590617
3.0,3.0,0.0,2.0,True,9.275,7354.640965011164,3097.79071350692,422.22660422701983
3.0,3.0,0.25,-2.0,True,3.055,261.727815135856,0.3105602804969189,1.0790958398667492
3.0,3.0,0.25,-1.75,True,2.985,145.84460837587508,0.22452005873278572,0.8345327884404566
3.0,3.0,0.25,-1.5,True,2.765,77.61755284639929,0.15079356711112432,0.5579634456116525
3.0,3.0,0.25,-1.25,True,1.965,35.319411304383465,0.08938312165732999,0.2896021892515848
3.0,3.0,0.25,-1.0,True,1.34,11.291191227543788,0.054097725445607134,0.09097654418026047
3.0,3.0,0.25,-0.75,True,1.585,4.119483779369923,0.05998292958121524,0.25969460275041445
3.0,3.0,0.25,-0.5,True,2.475,13.519392774352603,0.0984681634559637,0.5201060407552551
3.0,3.0,0.25,-0.25,True,2.815,39.78121327567658,0.15181080585524911,0.7722896456900806
3.0,3.0,0.25,0.0,True,2.97,84.03179447220003,0.20710584304855062,1.0061623697413593
3.0,3.0,0.25,0.25,True,3.105,149.25208007478005,0.26519586392374717,1.220583229518672
3.0,3.0,0.25,0.5,True,3.215,247.2447455880517,0.329473086812001,1.4086120087591594
3.0,3.0,0.25,0.75,False,nan,8762.524330442619,54.59586785752952,2.0420330533640283
3.0,3.0,0.25,1.0,False,nan,8875.918915809889,97.73076176887598,2.0573751411853083
3.0,3.0,0.25,1.25,False,nan,8822.979914635129,103.97224580402948,2.047477873147948
3.0,3.0,0.25,1.5,False,nan,8827.472216012751,40.21749398730406,2.046562998042734
3.0,3.0,0.25,1.75,True,4.555,3135.029271066016,6164.9946989642085,423.01773927216806
3.0,3.0,0.25,2.0,False,nan,8784.489793039365,21.86375890036484,2.040528397291024
3.0,3.0,0.5,-2.0,True,2.935,147.064100871851,0.22280344782417827,0.693952756749702
3.0,3.0,0.5,-1.75,True,2.565,78.5469140170217,0.1454872756611579,0.40164783828026324
3.0,3.0,0.5,-1.5,True,1.96,37.87522586788948,0.08369105014896377,0.14079123104580132
3.0,3.0,0.5,-1.25,True,1.41,15.889377374749428,0.059961235263739546,0.20291179884066807
3.0,3.0,0.5,-1.0,True,2.12,10.62307863277994,0.07385071715037947,0.437239516283532
3.0,3.0,0.5,-0.75,True,2.68,21.976780221135353,0.11443105393381131,0.6939984827523619
3.0,3.0,0.5,-0.5,True,2.9050000000000002,50.46769114677618,0.1664410648771689,0.940725193667275
3.0,3.0,0.5,-0.25,True,3.035,97.61512271568125,0.2210262706039265,1.1674369301351106
3.0,3.0,0.5,0.0,True,3.19,167.04845514286967,0.27769765315295675,1.3684095587992864
3.0,3.0,0.5,0.25,True,3.24,276.8310065291449,0.34050072955230876,1.5144227554421197
3.0,3.0,0.5,0.5,False,nan,8818.166490143913,65.84975716022107,2.0334056928645095
3.0,3.0,0.5,0.75,False,nan,8807.286512622451,44.15360034020072,2.0525074964438668
3.0,3.0,0.5,1.0,False,nan,8836.949210326626,45.980048387430976,2.0469422862852937
3.0,3.0,0.5,1.25,False,nan,8742.126628403608,46.3450429069583,2.046226655398435
3.0,3.0,0.5,1.5,True,6.4,4782.119795941599,5119.371026324952,9.049887238165413
3.0,3.0,0.5,1.75,False,nan,8756.514957746529,20.578659436573425,2.0376936417646547
3.0,3.0,0.5,2.0,False,nan,8820.446260058674,39.910463760879445,2.0328978435996503
3.0,3.0,0.75,-2.0,True,2.07,83.68893931202626,0.14419310377657726,0.25770980279811223
3.0,3.0,0.75,-1.75,True,1.955,43.68528658003834,0.08246060257316148,0.21739644351422224
3.0,3.0,0.75,-1.5,True,1.8800000000000001,23.62136324219623,0.06896667162479508,0.3658079535320955
3.0,3.0,0.75,-1.25,True,2.495,20.243034853894358,0.08913032406060427,0.6131985627230282
3.0,3.0,0.75,-1.0,True,2.805,33.60157969487382,0.13048124614778964,0.8659420330237554
3.0,3.0,0.75,-0.75,True,2.965,64.47841292482678,0.18140370266797315,1.1066765371423037
3.0,3.0,0.75,-0.5,True,3.15,114.87983568152639,0.23531926317631222,1.3254184299672391
3.0,3.0,0.75,-0.25,True,3.2600000000000002,189.4082820764575,0.2910045109149588,1.5131450433773774
3.0,3.0,0.75,0.0,True,3.09,354.5092664003062,0.3546485897093858,1.4990145928627223
3.0,3.0,0.75,0.25,False,nan,8821.924823866575,77.58113387660659,2.056082272437946
3.0,3.0,0.75,0.5,False,nan,8867.283121521072,103.17450311397911,2.035144281822326
3.0,3.0,0.75,0.75,False,nan,8814.193955950284,52.76733668590711,2.0450951202284298
3.0,3.0,0.75,1.0,False,nan,8789.791127565515,46.45101317026427,2.048399957435717
3.0,3.0,0.75,1.25,True,7.01,5306.161981404672,22422.362184155056,16.147597623672212
3.0,3.0,0.75,1.5,False,nan,8856.372902707026,98.98548464463832,2.0261071701549787
3.0,3.0,0.75,1.75,False,nan,8867.901400134926,39.94840765356532,2.0407032770716347
3.0,3.0,0.75,2.0,False,nan,8827.077095483104,103.1682132940246,2.0423485848100817
3.0,3.0,1.0,-2.0,True,1.955,52.91804352095307,0.08664995293912169,0.3305169844569839
3.0,3.0,1.0,-1.75,True,2.27,34.50630366958379,0.08018011080487919,0.5380517425548517
3.0,3.0,1.0,-1.5,True,2.67,33.02174200027471,0.10486629386924799,0.7872129973347771
3.0,3.0,1.0,-1.25,True,2.89,48.46892614888172,0.1465838748946901,1.035455897267142
3.0,3.0,1.0,-1.0,True,3.08,81.94599447814481,0.19664817095874845,1.2696054129434151
3.0,3.0,1.0,-0.75,True,3.235,136.07160385069398,0.24994586578678718,1.479526338166433
3.0,3.0,1.0,-0.5,True,3.3200000000000003,216.74973317193096,0.30495576472077557,1.6540544406453994
3.0,3.0,1.0,-0.25,False,nan,8749.121022026624,74.16367259002911,2.042926973471886
3.0,3.0,1.0,0.0,False,nan,8799.500652912739,82.08069449123184,2.0522065085048884
3.0,3.0,1.0,0.25,False,nan,8837.112090377104,122.25109967260582,2.0563304792398376
3.0,3.0,1.0,0.5,False,nan,8825.57981446629,97.08930032912296,2.0406596631741074
3.0,3.0,1.0,0.75,False,nan,8824.971785274607,52.83400697095788,2.042250463022027
3.0,3.0,1.0,1.0,False,nan,8766.205019984924,46.092062385317355,2.0550752478982806
3.0,3.0,1.0,1.25,False,nan,8804.118187001375,76.87416805062749,2.044450109088512
3.0,3.0,1.0,1.5,False,nan,8806.54210845799,73.97106163915805,2.0357722276336716
3.0,3.0,1.0,1.75,False,nan,8787.589099661307,46.22685997737705,2.047501035498115
3.0,3.0,1.0,2.0,False,nan,8808.207119891915,49.37648504754333,2.0550377158516846
3.0,3.0,1.25,-2.0,True,2.505,48.57730321591588,0.09288286477997486,0.7109599206753752
3.0,3.0,1.25,-1.75,True,2.785,49.01875681628983,0.12078957955024847,0.958945839534925
3.0,3.0,1.25,-1.5,True,2.98,66.67916645224403,0.16270580712070018,1.2021278951501813
3.0,3.0,1.25,-1.25,True,3.185,103.04498773755599,0.21206857533299026,1.429029865803047
3.0,3.0,1.25,-1.0,True,3.305,161.51316388944193,0.26482897663423577,1.6292008536653928
3.0,3.0,1.25,-0.75,True,3.36,250.66804142871067,0.3195949356207343,1.785857818839158
3.0,3.0,1.25,-0.5,False,nan,8771.347195331507,26.90531992744864,2.0429061583211054
3.0,3.0,1.25,-0.25,False,nan,8743.333842398897,30.646364222605506,2.055565633268734
3.0,3.0,1.25,0.0,False,nan,8823.606045801202,49.84972687504273,2.036654173090463
3.0,3.0,1.25,0.25,False,nan,8847.674372180558,14.404830567215479,2.0530476202415597
3.0,3.0,1.25,0.5,False,nan,8821.972044298087,158.4728623788069,2.0473556944401854
3.0,3.0,1.25,0.75,False,nan,8581.392723842373,78.04937374279532,2.0361871134323164
3.0,3.0,1.25,1.0,False,nan,8722.762901502452,897.5636106978268,3.9065502306232274
3.0,3.0,1.25,1.25,False,nan,8819.342987994978,77.52655105993847,2.0524300772640314
3.0,3.0,1.25,1.5,False,nan,8866.658307220334,46.23294080215097,2.036204931079113
3.0,3.0,1.25,1.75,True,7.355,5640.738303694036,24632.19083769517,28.33071368276223
3.0,3.0,1.25,2.0,False,nan,8790.805281415327,71.96676528689537,2.0257270053144105
3.0,3.0,1.5,-2.0,True,2.87,68.31463071022102,0.13685598031610924,1.1280517075777619
3.0,3.0,1.5,-1.75,True,3.11,88.36469447913859,0.1788124950352714,1.3655527160161127
3.0,3.0,1.5,-1.5,True,3.265,128.00439241847147,0.22764329626450638,1.5844652438778004
3.0,3.0,1.5,-1.25,True,3.36,191.62884845789574,0.27995542867012313,1.773858198761173
3.0,3.0,1.5,-1.0,True,3.275,326.8109972947431,0.3369618223958774,1.7932722748064154
3.0,3.0,1.5,-0.75,False,nan,8780.170735061929,31.54413786344155,2.044099974997937
3.0,3.0,1.5,-0.5,False,nan,8816.541990142216,63.38027943398943,2.0436120070609145
3.0,3.0,1.5,-0.25,False,nan,8843.303237095512,60.35387164211057,2.0469655990317306
3.0,3.0,1.5,0.0,False,nan,8823.846456200834,37.69431159019339,2.0465078782444537
3.0,3.0,1.5,0.25,False,nan,8784.783328515432,103.31007473423826,2.033898186681845
3.0,3.0,1.5,0.5,False,nan,8890.378372972347,52.91463561707909,2.046224512153931
3.0,3.0,1.5,0.75,False,nan,8816.674485562637,67.8636153928025,2.046212484940984
3.0,3.0,1.5,1.0,False,nan,8812.083368061047,61.92215043312171,2.0434141827515067
3.0,3.0,1.5,1.25,False,nan,8798.570219800667,27.687380553392504,2.047929608022075
3.0,3.0,1.5,1.5,False,nan,8772.703333706644,46.66237967794133,2.0449939958662697
3.0,3.0,1.5,1.75,False,nan,8748.942516843028,30.674170506756692,2.0386075437467017
3.0,3.0,1.5,2.0,False,nan,8794.960073165466,64.80849660062307,2.0422289755841145
3.0,3.0,1.75,-2.0,True,3.205,113.69902921670906,0.1949796126294779,1.525327806192032
3.0,3.0,1.75,-1.75,True,3.33,157.1243014906218,0.24334701724989924,1.7354209453449712
3.0,3.0,1.75,-1.5,True,3.4050000000000002,226.97773649061386,0.29530895452675066,1.9129099498751028
3.0,3.0,1.75,-1.25,False,nan,8682.16443735282,35.35099418309017,2.054274137730076
3.0,3.0,1.75,-1.0,False,nan,8756.054611460446,83.13620199953307,2.0541768419595448
3.0,3.0,1.75,-0.75,False,nan,8842.265672530553,66.61745457106596,2.0422774540018214
3.0,3.0,1.75,-0.5,False,nan,8855.376981909933,37.25318537975102,2.0555377222425353
3.0,3.0,1.75,-0.25,False,nan,8854.247550558777,27.24494622726498,2.0445472659515427
3.0,3.0,1.75,0.0,False,nan,8862.864334959717,96.97578940987643,2.0565756006447167
3.0,3.0,1.75,0.25,False,nan,8842.189536223568,30.777363546332996,2.0392501912997805
3.0,3.0,1.75,0.5,False,nan,8811.00371431708,84.07733879705631,2.026858358742264
3.0,3.0,1.75,0.75,False,nan,8814.805498011061,65.58625553975718,2.067049376865069
3.0,3.0,1.75,1.0,False,nan,8815.180189028959,59.13016967070671,2.044589382023749
3.0,3.0,1.75,1.25,False,nan,8784.824341237265,40.06777224722193,2.0490592356325235
3.0,3.0,1.75,1.5,False,nan,8811.292529312024,120.13442922431963,2.0522462791742218
3.0,3.0,1.75,1.75,False,nan,8593.21774869824,46.24954965958854,2.0391051046833906
3.0,3.0,1.75,2.0,False,nan,8744.664637829932,121.10041434517201,2.0359735731598954
3.0,3.0,2.0,-2.0,True,3.3850000000000002,190.79811165384177,0.2591488820886474,1.8813929044198134
3.0,3.0,2.0,-1.75,False,nan,7930.1950277674005,77.55710005603628,2.0487450436417007
3.0,3.0,2.0,-1.5,False,nan,8828.835039240184,67.20675654222424,2.0527899618493204
3.0,3.0,2.0,-1.25,False,nan,8809.262147279664,37.257979635028505,2.0524414287543533
3.0,3.0,2.0,-1.0,False,nan,8771.594751152154,27.474069580810873,2.0444436148154033
3.0,3.0,2.0,-0.75,False,nan,8802.69789691157,77.95427866207544,2.0319094317787396
3.0,3.0,2.0,-0.5,False,nan,8827.723067350664,34.34853527294173,2.0444582366624013
3.0,3.0,2.0,-0.25,True,5.6850000000000005,4133.9607621110945,9051.28434372441,235.7541748155212
3.0,3.0,2.0,0.0,False,nan,8788.276121746914,46.422907255549525,2.030291812432793
3.0,3.0,2.0,0.25,False,nan,8767.358294197295,82.14184902609121,2.0359753093505772
3.0,3.0,2.0,0.5,False,nan,8843.227212301294,24.74887275859898,2.0481223059064044
3.0,3.0,2.0,0.75,False,nan,8858.907604198757,71.41284611319723,2.0382284180577077
3.0,3.0,2.0,1.0,False,nan,8766.627349176404,58.93292886528804,2.0340146034247972
