q1_deg,q2_deg,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
-3.0000000000000004,0.0,True,1.71,3.447563968752658,0.06017595035278849,0.2664438985335499
-3.0000000000000004,1.0,True,1.43,1.5562900622837936,0.05235987755982989,0.15258097250977964
-3.0000000000000004,2.0,True,1.32,3.5696665863725032,0.05235987755982989,0.06742263555432455
-3.0000000000000004,3.0000000000000004,True,1.675,9.511579439636135,0.05235987755982989,0.09274923975031603
-3.0000000000000004,4.0,True,1.8900000000000001,19.40528527639222,0.06981317007977318,0.20597209376406023
-3.0000000000000004,5.0,True,1.96,33.27534231741348,0.0949499091642584,0.3184139634738534
-3.0000000000000004,6.000000000000001,True,2.52,51.143450893118846,0.1228842918985933,0.42906650186384454
-3.0000000000000004,7.0,True,2.735,73.27525629271906,0.15300663440218776,0.5432734729839265
-3.0000000000000004,8.0,True,2.865,100.45778206381584,0.18566667805231635,0.6609859462762767
-3.0000000000000004,9.0,True,2.95,133.83711472477913,0.22058306023181073,0.7790119872128582
-3.0000000000000004,10.0,True,3.015,175.04801604398216,0.25769041668403597,0.8937612121547995
-3.0000000000000004,11.0,True,3.0500000000000003,226.63637233965656,0.29705379689706707,1.0008376011673215
-3.0000000000000004,12.000000000000002,True,3.06,293.05284240999515,0.33838487148650925,1.092996758269625
-2.0,-12.000000000000002,True,6.97,5184.80829099712,7764.241257483569,77.17795968678821
-2.0,-11.0,True,3.125,303.3761545810277,0.3618102632960565,1.2575949782343623
-2.0,-10.0,True,3.125,236.5801262975476,0.3268029226956054,1.210211273652354
-2.0,-9.0,True,3.055,187.78374793352373,0.29367696863670284,1.1234158152009317
-2.0,-8.0,True,3.025,147.68190260074678,0.2618065142369471,1.0287556612916742
-2.0,-7.0,True,2.98,114.24644939127556,0.23126293324975639,0.9295233975497178
-2.0,-6.000000000000001,True,2.92,86.13729841145431,0.20206459164219767,0.8282583018502584
-2.0,-5.0,True,2.84,62.42087860715133,0.17418895516920324,0.7268855361764468
-2.0,-4.0,True,2.735,42.55156047876782,0.14707979835002072,0.6243858780897318
-2.0,-3.0000000000000004,True,2.57,26.53208424075839,0.11967373743595788,0.5172888956477464
-2.0,-2.0,True,1.8900000000000001,14.351078767613648,0.09215019526500899,0.4064612332781507
-2.0,-1.0,True,1.795,6.012702325194583,0.06491603242830282,0.29286747782241757
-2.0,0.0,True,1.56,1.529573552859759,0.04011555310647913,0.17777222820303237
-2.0,1.0,True,1.2550000000000001,0.9176780720815906,0.03490658503988659,0.06662346390105336
-2.0,2.0,True,1.2750000000000001,4.193249943605876,0.03490658503988659,0.06151449286918674
-2.0,3.0000000000000004,True,1.815,11.371643019300747,0.053945842601900315,0.17566907572345325
-2.0,4.0,True,1.92,22.468228533382643,0.08165978855749498,0.28939903697548985
-2.0,5.0,True,2.365,37.50137782530263,0.10948423317446615,0.40058046552258936
-2.0,6.000000000000001,True,2.66,56.48591474409312,0.13760168167774928,0.5096379768807346
-2.0,7.0,True,2.805,79.70521231305884,0.16778699172722755,0.6219370253417467
-2.0,8.0,True,2.91,107.97593724929455,0.20010586608599135,0.7362659288273075
-2.0,9.0,True,2.98,142.44248028512507,0.23444270724718833,0.8498722456824471
-2.0,10.0,True,3.0300000000000002,184.774284326663,0.27071853319387407,0.9592584258516358
-2.0,11.0,True,3.06,237.6117274580245,0.3089132326528369,1.0596891048837707
-2.0,12.000000000000002,True,3.065,308.82343697632643,0.34944832225152533,1.1290199038484658
-1.0,-12.000000000000002,True,2.54,525.9295901150848,0.390281325978123,1.0119878083393488
-1.0,-11.0,True,3.1350000000000002,279.7016456093656,0.34749886134284885,1.230863323588037
-1.0,-10.0,True,3.085,221.47722001857872,0.31226018940686046,1.149483198340368
-1.0,-9.0,True,3.045,174.64764907969388,0.2783605166924168,1.0568493287384844
-1.0,-8.0,True,3.005,136.18873250035057,0.2458617341088933,0.9572535035634603
-1.0,-7.0,True,2.945,104.1980432524406,0.2148661466194094,0.8540244395563332
-1.0,-6.000000000000001,True,2.875,77.41251876963246,0.1853209478682939,0.7496898913856002
-1.0,-5.0,True,2.775,54.94254195923326,0.1572876526120219,0.646141640718008
-1.0,-4.0,True,2.64,36.32275002171477,0.1298394875711863,0.5411735904938574
-1.0,-3.0000000000000004,True,2.375,21.561497452255427,0.10207254766962387,0.4320239744623478
-1.0,-2.0,True,1.855,10.6489400856417,0.07411819929517446,0.31957262422678634
-1.0,-1.0,True,1.705,3.5867359047770124,0.04618213664049179,0.2047770691726964
-1.0,0.0,True,1.0,0.3819950611549689,0.02005725331567742,0.08892882724172042
-1.0,1.0,True,1.2,1.0432352109893774,0.017453292519943295,0.030660592926214997
-1.0,2.0,True,1.695,5.578327064040438,0.040817239114337066,0.14589944462339013
-1.0,3.0000000000000004,True,1.87,13.994432620619552,0.06889781585425721,0.2607865654138277
-1.0,4.0,True,1.945,26.29995958995248,0.0969549406133178,0.3734184687775998
